timestamp,relative_humidity
2017-06-22 05:02:04,92.7
2017-06-22 05:32:03,93.2
2017-06-22 06:02:02,92.3
2017-06-22 06:32:03,91.5
2017-06-22 07:02:03,91.0
2017-06-22 07:32:03,88.3
2017-06-22 08:02:04,84.1
2017-06-22 08:32:04,80.2
2017-06-22 09:02:03,79.7
2017-06-22 09:32:04,76.4
2017-06-22 10:02:01,70.2
2017-06-22 10:32:02,72.5
2017-06-22 11:02:04,67.6
2017-06-22 11:32:02,61.0
2017-06-22 12:02:00,59.5
2017-06-22 12:32:04,99.9
2017-06-22 13:02:04,99.9
2017-06-22 13:32:03,99.9
2017-06-22 14:02:03,99.9
2017-06-22 14:32:03,99.9
2017-06-22 15:02:04,99.9
2017-06-22 15:32:04,99.9
2017-06-22 16:02:01,99.9
2017-06-22 16:32:04,89.8
2017-06-22 17:02:03,60.0
2017-06-22 17:32:01,55.0
2017-06-22 18:02:03,53.1
2017-06-22 18:32:03,56.0
2017-06-22 19:02:01,80.7
2017-06-22 19:32:03,64.6
2017-06-22 20:01:57,71.3
2017-06-22 20:32:02,83.1
2017-06-22 21:02:03,86.3
2017-06-22 21:32:04,83.2
2017-06-22 22:02:04,87.0
2017-06-22 22:32:03,70.3
2017-06-22 23:02:04,76.5
2017-06-22 23:32:04,78.6
2017-06-23 00:02:04,78.6
2017-06-23 00:32:04,80.0
2017-06-23 01:02:04,90.9
2017-06-23 01:32:04,92.8
2017-06-23 02:02:01,94.4
2017-06-23 02:32:03,97.4
2017-06-23 03:02:04,98.4
2017-06-23 03:32:03,98.7
2017-06-23 04:02:04,99.2
2017-06-23 04:32:03,97.9
2017-06-23 05:02:02,98.1
2017-06-23 05:32:04,97.3
2017-06-23 06:02:04,95.7
2017-06-23 06:32:04,93.3
2017-06-23 07:02:04,93.9
2017-06-23 07:32:04,92.6
2017-06-23 08:02:03,87.9
2017-06-23 08:32:03,84.4
2017-06-23 09:02:00,78.2
2017-06-23 09:32:03,67.3
2017-06-23 10:02:04,67.3
2017-06-23 10:32:04,67.5
2017-06-23 11:02:03,62.5
2017-06-23 11:32:03,62.2
2017-06-23 12:02:03,62.3
2017-06-23 12:32:02,56.8
2017-06-23 13:02:04,45.6
2017-06-23 13:32:04,48.3
2017-06-23 14:02:03,48.7
2017-06-23 14:32:03,54.3
2017-06-23 15:02:04,52.6
2017-06-23 15:32:04,46.7
2017-06-23 16:02:03,54.8
2017-06-23 16:32:04,48.2
2017-06-23 17:02:02,47.8
2017-06-23 17:32:03,47.3
2017-06-23 18:02:04,56.2
2017-06-23 18:32:03,59.0
2017-06-23 19:02:04,61.8
2017-06-23 19:32:04,60.9
2017-06-23 20:02:04,65.7
2017-06-23 20:31:59,68.3
2017-06-23 21:02:03,69.6
2017-06-23 21:32:04,73.3
2017-06-23 22:02:04,75.6
2017-06-23 22:32:03,82.1
2017-06-23 23:02:03,82.1
2017-06-23 23:32:02,80.8
2017-06-24 00:02:04,88.0
2017-06-24 00:32:00,92.1
2017-06-24 01:02:03,93.0
2017-06-24 01:32:03,94.9
2017-06-24 02:02:03,95.4
2017-06-24 02:32:04,96.3
2017-06-24 03:02:03,97.0
2017-06-24 03:32:04,97.5
2017-06-24 04:02:03,98.0
2017-06-24 04:32:04,98.3
2017-06-24 05:02:04,97.6
2017-06-24 05:32:04,98.5
2017-06-24 06:02:02,98.4
2017-06-24 06:32:04,96.6
2017-06-24 07:02:03,95.9
2017-06-24 07:32:03,95.2
2017-06-24 08:02:03,93.2
2017-06-24 08:32:03,91.8
2017-06-24 09:02:04,89.1
2017-06-24 09:32:03,85.2
2017-06-24 10:02:04,82.4
2017-06-24 10:32:04,82.8
2017-06-24 11:02:03,76.5
2017-06-24 11:32:03,68.2
2017-06-24 12:02:02,56.4
2017-06-24 12:32:03,49.4
2017-06-24 13:02:04,44.4
2017-06-24 13:32:00,51.2
2017-06-24 14:02:04,48.9
2017-06-24 14:32:03,49.2
2017-06-24 15:02:02,45.1
2017-06-24 15:32:03,43.7
2017-06-24 16:02:04,47.2
2017-06-24 16:32:03,63.1
2017-06-24 17:02:02,90.5
2017-06-24 17:32:03,76.2
2017-06-24 18:02:02,71.5
2017-06-24 18:32:04,62.4
2017-06-24 19:02:00,66.4
2017-06-24 19:32:04,66.3
2017-06-24 20:02:04,66.5
2017-06-24 20:32:03,70.6
2017-06-24 21:01:59,71.8
2017-06-24 21:32:04,83.0
2017-06-24 22:02:04,81.2
2017-06-24 22:32:04,94.1
2017-06-24 23:02:02,98.8
2017-06-24 23:32:02,99.9
2017-06-25 00:02:04,99.9
2017-06-25 00:32:03,97.4
2017-06-25 01:02:04,99.9
2017-06-25 01:32:02,99.9
2017-06-25 02:02:04,99.9
2017-06-25 02:32:04,99.9
2017-06-25 03:02:04,99.9
2017-06-25 03:32:03,99.9
2017-06-25 04:02:03,99.9
2017-06-25 04:32:02,99.9
2017-06-25 05:02:02,99.9
2017-06-25 05:32:03,99.9
2017-06-25 06:02:04,99.9
2017-06-25 06:32:03,99.9
2017-06-25 07:02:03,99.9
2017-06-25 07:32:04,99.9
2017-06-25 08:02:03,99.9
2017-06-25 08:32:03,98.6
2017-06-25 09:02:03,99.5
2017-06-25 09:32:03,97.5
2017-06-25 10:02:04,94.0
2017-06-25 10:32:03,93.5
2017-06-25 11:02:03,85.6
2017-06-25 11:32:02,79.0
2017-06-25 12:02:03,76.9
2017-06-25 12:32:03,77.4
2017-06-25 13:30:21,73.0
2017-06-25 14:23:34,67.9
2017-06-25 15:01:22,67.0
2017-06-25 15:31:22,65.3
2017-06-25 16:01:22,63.1
2017-06-25 16:31:22,61.5
2017-06-25 17:01:22,61.2
2017-06-25 17:31:23,64.7
2017-06-25 18:01:21,65.5
2017-06-25 18:31:23,63.9
2017-06-25 19:01:22,67.5
2017-06-25 19:31:23,70.5
2017-06-25 20:01:22,68.8
2017-06-25 20:31:23,75.3
2017-06-25 21:01:22,78.2
2017-06-25 21:31:19,82.2
2017-06-25 22:01:23,84.2
2017-06-25 22:31:22,84.0
