timestamp,temperature_in_celsius
2017-06-15 06:28:54,21.4
2017-06-15 06:58:53,21.4
2017-06-15 07:28:51,21.3
2017-06-15 07:58:53,21.3
2017-06-15 08:28:51,21.4
2017-06-15 08:58:52,21.3
2017-06-15 09:28:54,21.4
2017-06-15 09:58:54,21.4
2017-06-15 10:28:54,21.5
2017-06-15 10:58:52,21.6
2017-06-15 11:28:54,21.8
2017-06-15 11:58:54,21.8
2017-06-15 12:28:54,21.8
2017-06-15 12:58:54,21.9
2017-06-15 13:28:54,21.9
2017-06-15 13:58:54,21.9
2017-06-15 14:28:53,22.0
2017-06-15 14:58:54,22.1
2017-06-15 15:28:54,22.1
2017-06-15 15:58:54,22.3
2017-06-15 16:28:54,20.4
2017-06-15 16:58:54,19.2
2017-06-15 17:28:54,19.1
2017-06-15 17:58:52,19.1
2017-06-15 18:28:52,18.9
2017-06-15 18:58:51,18.9
2017-06-15 19:28:53,18.8
2017-06-15 19:58:54,18.7
2017-06-15 20:28:54,18.9
2017-06-15 20:58:54,18.6
2017-06-15 21:28:54,18.8
2017-06-15 21:58:53,18.6
2017-06-15 22:28:54,18.5
2017-06-15 22:58:53,18.5
2017-06-15 23:28:53,17.9
2017-06-15 23:58:54,19.9
2017-06-16 00:28:54,20.5
2017-06-16 00:58:54,21.0
2017-06-16 01:28:53,21.3
2017-06-16 01:58:54,21.5
2017-06-16 02:28:55,21.7
2017-06-16 02:58:54,21.9
2017-06-16 03:28:53,22.0
2017-06-16 03:58:54,22.1
2017-06-16 04:28:54,22.1
2017-06-16 04:58:52,22.2
2017-06-16 05:28:54,22.2
2017-06-16 05:58:54,22.2
2017-06-16 06:28:54,22.2
2017-06-16 06:58:53,22.3
2017-06-16 07:28:54,22.1
2017-06-16 07:58:54,22.1
2017-06-16 08:28:54,20.8
2017-06-16 08:58:53,19.8
2017-06-16 09:28:54,19.7
2017-06-16 09:58:53,19.7
2017-06-16 10:28:54,19.7
2017-06-16 10:58:54,19.7
2017-06-16 11:28:53,19.6
2017-06-16 11:58:54,19.6
2017-06-16 12:28:54,20.2
2017-06-16 12:58:54,20.3
2017-06-16 13:28:53,21.1
2017-06-16 13:58:54,21.4
2017-06-16 14:28:52,21.7
2017-06-16 14:58:48,22.0
2017-06-16 15:28:54,22.1
2017-06-16 15:58:54,22.3
2017-06-16 16:28:49,22.3
2017-06-16 16:58:54,19.7
2017-06-16 17:28:55,19.4
2017-06-16 17:58:53,19.3
2017-06-16 18:28:54,19.1
2017-06-16 18:58:54,19.2
2017-06-16 19:28:51,20.8
2017-06-16 19:58:54,21.5
2017-06-16 20:28:54,20.0
2017-06-16 20:58:53,19.2
2017-06-16 21:28:55,18.9
2017-06-16 21:58:53,19.0
2017-06-16 22:28:54,18.9
2017-06-16 22:58:49,19.0
2017-06-16 23:28:54,18.9
2017-06-16 23:58:53,18.8
2017-06-17 00:28:54,18.6
2017-06-17 00:58:54,20.6
2017-06-17 01:28:55,21.1
2017-06-17 01:58:54,21.5
2017-06-17 02:28:53,21.8
2017-06-17 02:58:54,22.1
2017-06-17 03:28:54,22.2
2017-06-17 03:58:54,22.3
2017-06-17 04:28:54,22.4
2017-06-17 04:58:55,22.5
2017-06-17 05:28:55,22.6
2017-06-17 05:58:54,22.6
2017-06-17 06:28:54,22.7
2017-06-17 06:58:54,22.7
2017-06-17 07:28:53,22.7
2017-06-17 07:58:53,22.7
2017-06-17 08:28:54,22.7
2017-06-17 08:58:53,22.8
2017-06-17 09:28:54,22.9
2017-06-17 09:58:54,23.0
2017-06-17 10:28:53,23.1
2017-06-17 10:58:54,22.0
2017-06-17 11:28:49,20.8
2017-06-17 11:58:54,20.3
2017-06-17 12:28:54,20.0
2017-06-17 12:58:54,20.4
2017-06-17 13:28:54,20.8
2017-06-17 13:58:53,20.8
2017-06-17 14:28:53,19.8
2017-06-17 14:58:54,18.9
2017-06-17 15:28:54,18.9
2017-06-17 15:58:54,19.0
2017-06-17 16:28:53,19.1
2017-06-17 16:58:53,19.2
2017-06-17 17:28:54,19.3
2017-06-17 17:58:54,19.3
2017-06-17 18:28:51,19.1
2017-06-17 18:58:54,19.0
2017-06-17 19:28:54,19.0
2017-06-17 19:58:54,20.8
2017-06-17 20:28:54,19.4
2017-06-17 20:58:54,18.9
2017-06-17 21:28:53,18.8
2017-06-17 21:58:51,18.8
2017-06-17 22:28:52,19.8
2017-06-17 22:58:51,21.1
2017-06-17 23:28:53,21.8
2017-06-17 23:58:53,22.1
2017-06-18 00:28:54,22.4
2017-06-18 00:58:53,19.0
2017-06-18 01:28:54,18.3
2017-06-18 01:58:53,19.4
2017-06-18 02:28:54,20.8
2017-06-18 02:58:55,21.2
2017-06-18 03:28:54,21.6
2017-06-18 03:58:54,21.9
2017-06-18 04:28:54,22.2
2017-06-18 04:58:54,22.4
2017-06-18 05:28:54,22.5
2017-06-18 05:58:53,22.6
2017-06-18 06:28:54,22.8
2017-06-18 06:58:54,22.8
2017-06-18 07:28:53,22.9
2017-06-18 07:58:54,22.9
2017-06-18 08:28:54,22.9
2017-06-18 08:58:54,23.0
2017-06-18 09:28:54,23.1
2017-06-18 09:58:54,23.2
2017-06-18 10:28:51,23.3
2017-06-18 10:58:51,23.4
2017-06-18 11:28:53,22.2
2017-06-18 11:58:54,21.1
2017-06-18 12:28:53,18.7
2017-06-18 12:58:54,18.4
2017-06-18 13:28:54,18.3
2017-06-18 13:58:54,18.4
2017-06-18 14:28:54,18.3
2017-06-18 14:58:54,18.1
2017-06-18 15:28:55,18.1
2017-06-18 15:58:52,18.8
2017-06-18 16:28:54,18.5
2017-06-18 16:58:54,18.3
2017-06-18 17:28:53,18.2
2017-06-18 17:58:54,18.4
2017-06-18 18:28:54,19.1
2017-06-18 18:58:54,19.2
2017-06-18 19:28:55,19.5
2017-06-18 19:58:53,19.5
2017-06-18 20:28:54,20.0
2017-06-18 22:32:03,20.0
2017-06-18 23:02:03,19.9
2017-06-18 23:32:04,18.8
2017-06-19 00:02:03,17.5
2017-06-19 00:32:00,20.0
2017-06-19 01:02:04,21.0
2017-06-19 01:32:04,21.3
2017-06-19 02:02:04,21.7
2017-06-19 02:32:03,22.0
2017-06-19 03:02:04,22.3
2017-06-19 03:32:03,22.4
2017-06-19 04:02:04,22.5
2017-06-19 04:32:02,22.6
2017-06-19 05:02:04,22.7
2017-06-19 05:32:03,22.8
2017-06-19 06:02:04,22.8
2017-06-19 06:32:03,22.8
2017-06-19 07:02:03,22.9
2017-06-19 07:32:03,22.7
2017-06-19 08:02:04,22.6
2017-06-19 08:32:04,22.5
2017-06-19 09:02:04,22.5
2017-06-19 09:32:03,20.1
2017-06-19 10:02:03,21.7
2017-06-19 10:32:03,22.2
2017-06-19 11:02:02,22.5
2017-06-19 11:32:03,22.6
2017-06-19 12:02:04,22.7
2017-06-19 12:32:04,22.8
2017-06-19 13:02:03,22.9
2017-06-19 13:32:02,23.0
2017-06-19 14:02:03,23.0
2017-06-19 14:32:03,23.0
2017-06-19 15:02:02,23.1
2017-06-19 15:32:00,23.2
2017-06-19 16:02:03,23.3
2017-06-19 16:32:03,23.4
2017-06-19 17:02:01,20.4
2017-06-19 17:32:04,20.0
2017-06-19 18:02:03,19.6
2017-06-19 18:32:03,19.4
2017-06-19 19:02:03,19.2
2017-06-19 19:32:04,19.4
2017-06-19 20:02:04,21.6
2017-06-19 20:32:03,22.2
2017-06-19 21:02:02,22.3
2017-06-19 21:32:04,20.7
2017-06-19 22:02:03,19.3
2017-06-19 22:32:04,18.9
2017-06-19 23:02:04,18.6
2017-06-19 23:32:03,18.4
2017-06-20 00:02:04,18.3
2017-06-20 00:32:03,19.0
2017-06-20 01:02:03,20.6
2017-06-20 01:32:04,21.1
2017-06-20 02:02:03,21.5
2017-06-20 02:32:04,21.7
2017-06-20 03:02:03,22.0
2017-06-20 03:32:04,22.2
2017-06-20 04:02:04,22.3
2017-06-20 04:32:03,22.4
2017-06-20 05:02:03,22.5
2017-06-20 05:32:03,22.6
2017-06-20 06:02:03,22.7
2017-06-20 06:32:03,22.7
2017-06-20 07:02:03,22.8
2017-06-20 07:32:04,22.8
2017-06-20 08:02:03,22.8
2017-06-20 08:32:04,22.7
2017-06-20 09:02:03,22.7
2017-06-20 09:32:03,22.8
2017-06-20 10:02:04,22.9
2017-06-20 10:32:01,22.9
2017-06-20 11:02:04,22.9
2017-06-20 11:32:03,21.1
2017-06-20 12:02:03,18.8
2017-06-20 12:32:04,18.5
2017-06-20 13:02:03,21.1
2017-06-20 13:32:02,21.6
2017-06-20 14:02:02,22.0
2017-06-20 14:32:04,22.3
2017-06-20 15:02:03,22.6
2017-06-20 15:32:03,22.8
2017-06-20 16:02:04,22.9
2017-06-20 16:32:03,22.8
2017-06-20 17:02:03,22.9
2017-06-20 17:32:03,22.9
2017-06-20 18:02:04,22.8
2017-06-20 18:32:03,22.9
2017-06-20 19:02:04,19.8
2017-06-20 19:32:04,18.9
2017-06-20 20:02:03,18.5
2017-06-20 20:32:04,18.3
2017-06-20 21:02:04,18.3
2017-06-20 21:32:04,18.0
2017-06-20 22:02:03,18.0
2017-06-20 22:32:04,17.7
2017-06-20 23:02:04,17.9
2017-06-20 23:32:04,17.7
2017-06-21 00:02:03,20.2
2017-06-21 00:32:03,20.5
2017-06-21 01:02:03,20.9
2017-06-21 01:32:03,21.2
2017-06-21 02:02:04,21.4
2017-06-21 02:32:03,21.7
2017-06-21 03:02:03,21.8
2017-06-21 03:32:03,21.9
2017-06-21 04:02:04,22.0
2017-06-21 04:32:03,22.0
2017-06-21 05:02:04,22.0
2017-06-21 05:32:03,22.1
2017-06-21 06:02:04,22.1
2017-06-21 06:32:03,22.1
2017-06-21 07:02:03,22.0
2017-06-21 07:32:01,21.7
2017-06-21 08:02:02,21.6
2017-06-21 08:32:04,21.5
2017-06-21 09:02:04,21.4
2017-06-21 09:32:03,21.6
2017-06-21 10:02:04,21.6
2017-06-21 10:32:03,18.7
2017-06-21 11:02:04,18.2
2017-06-21 11:32:03,18.0
2017-06-21 12:02:03,20.2
2017-06-21 12:32:03,20.6
2017-06-21 13:02:03,21.1
2017-06-21 13:32:02,21.4
2017-06-21 14:02:00,21.6
2017-06-21 14:32:03,21.8
2017-06-21 15:02:03,22.1
2017-06-21 15:32:01,22.3
2017-06-21 16:02:03,22.4
2017-06-21 16:32:01,22.4
2017-06-21 17:02:04,18.7
2017-06-21 17:32:04,18.2
2017-06-21 18:02:03,18.0
2017-06-21 18:32:03,17.9
2017-06-21 19:02:04,17.9
2017-06-21 19:32:03,19.1
2017-06-21 20:02:03,20.6
2017-06-21 20:32:02,21.1
2017-06-21 21:02:02,21.5
2017-06-21 21:32:04,21.7
2017-06-21 22:02:04,18.7
2017-06-21 22:32:01,17.9
2017-06-21 23:02:04,17.7
2017-06-21 23:32:04,17.4
2017-06-22 00:02:02,16.7
2017-06-22 00:32:03,18.8
2017-06-22 01:02:03,19.5
2017-06-22 01:32:03,20.0
2017-06-22 02:02:04,20.4
2017-06-22 02:32:03,20.7
2017-06-22 03:02:03,21.0
2017-06-22 03:32:03,21.1
2017-06-22 04:02:03,21.3
2017-06-22 04:32:03,21.4
2017-06-22 05:02:04,21.5
2017-06-22 05:32:03,21.6
2017-06-22 06:02:02,21.7
2017-06-22 06:32:03,21.7
2017-06-22 07:02:03,21.7
2017-06-22 07:32:03,21.7
2017-06-22 08:02:04,21.7
2017-06-22 08:32:04,21.7
2017-06-22 09:02:03,21.7
2017-06-22 09:32:04,21.7
2017-06-22 10:02:01,21.7
2017-06-22 10:32:02,21.8
2017-06-22 11:02:04,21.9
2017-06-22 11:32:02,22.0
2017-06-22 12:02:00,22.0
2017-06-22 12:32:04,22.0
2017-06-22 13:02:04,22.1
2017-06-22 13:32:03,18.8
2017-06-22 14:02:03,18.1
2017-06-22 14:32:03,17.7
2017-06-22 15:02:04,20.1
2017-06-22 15:32:04,20.6
2017-06-22 16:02:01,20.9
2017-06-22 16:32:04,21.4
2017-06-22 17:02:03,18.4
2017-06-22 17:32:01,18.2
2017-06-22 18:02:03,18.1
2017-06-22 18:32:03,17.9
2017-06-22 19:02:01,18.0
2017-06-22 19:32:03,20.2
2017-06-22 20:01:57,18.7
2017-06-22 20:32:02,17.8
2017-06-22 21:02:03,17.7
2017-06-22 21:32:04,16.3
2017-06-22 22:02:04,15.8
2017-06-22 22:32:03,17.0
2017-06-22 23:02:04,17.0
2017-06-22 23:32:04,16.8
2017-06-23 00:02:04,16.5
2017-06-23 00:32:04,16.4
2017-06-23 01:02:04,18.3
2017-06-23 01:32:04,19.1
2017-06-23 02:02:01,19.4
2017-06-23 02:32:03,19.8
2017-06-23 03:02:04,20.1
2017-06-23 03:32:03,20.4
2017-06-23 04:02:04,20.6
2017-06-23 04:32:03,20.7
2017-06-23 05:02:02,20.8
2017-06-23 05:32:04,20.9
2017-06-23 06:02:04,20.9
2017-06-23 06:32:04,21.0
2017-06-23 07:02:04,21.0
2017-06-23 07:32:04,20.9
2017-06-23 08:02:03,20.8
2017-06-23 08:32:03,20.8
2017-06-23 09:02:00,20.8
2017-06-23 09:32:03,20.9
2017-06-23 10:02:04,21.0
2017-06-23 10:32:04,21.1
2017-06-23 11:02:03,21.2
2017-06-23 11:32:03,21.3
2017-06-23 12:02:03,21.4
2017-06-23 12:32:02,21.5
2017-06-23 13:02:04,21.7
2017-06-23 13:32:04,21.8
2017-06-23 14:02:03,21.8
2017-06-23 14:32:03,21.8
2017-06-23 15:02:04,21.8
2017-06-23 15:32:04,21.8
2017-06-23 16:02:03,21.8
2017-06-23 16:32:04,21.9
2017-06-23 17:02:02,21.9
2017-06-23 17:32:03,21.9
2017-06-23 18:02:04,21.9
2017-06-23 18:32:03,22.0
2017-06-23 19:02:04,22.0
2017-06-23 19:32:04,22.0
2017-06-23 20:02:04,22.0
2017-06-23 20:31:59,21.8
2017-06-23 21:02:03,21.7
2017-06-23 21:32:04,21.7
2017-06-23 22:02:04,21.7
2017-06-23 22:32:03,21.7
2017-06-23 23:02:03,21.7
2017-06-23 23:32:02,21.7
2017-06-24 00:02:04,21.8
2017-06-24 00:32:00,21.8
2017-06-24 01:02:03,21.7
2017-06-24 01:32:03,21.7
2017-06-24 02:02:03,21.7
2017-06-24 02:32:04,21.7
2017-06-24 03:02:03,21.7
2017-06-24 03:32:04,21.6
2017-06-24 04:02:03,21.7
2017-06-24 04:32:04,21.6
2017-06-24 05:02:04,21.7
2017-06-24 05:32:04,21.6
2017-06-24 06:02:02,21.6
2017-06-24 06:32:04,21.6
2017-06-24 07:02:03,21.7
2017-06-24 07:32:03,21.6
2017-06-24 08:02:03,21.5
2017-06-24 08:32:03,21.5
2017-06-24 09:02:04,21.4
2017-06-24 09:32:03,21.5
2017-06-24 10:02:04,21.6
2017-06-24 10:32:04,21.7
2017-06-24 11:02:03,21.7
2017-06-24 11:32:03,21.7
2017-06-24 12:02:02,21.8
2017-06-24 12:32:03,21.8
2017-06-24 13:02:04,21.9
2017-06-24 13:32:00,21.9
2017-06-24 14:02:04,22.0
2017-06-24 14:32:03,22.0
2017-06-24 15:02:02,22.1
2017-06-24 15:32:03,22.2
2017-06-24 16:02:04,22.3
2017-06-24 16:32:03,22.3
2017-06-24 17:02:02,22.2
2017-06-24 17:32:03,22.1
2017-06-24 18:02:02,22.1
2017-06-24 18:32:04,18.4
2017-06-24 19:02:00,17.6
2017-06-24 19:32:04,17.3
2017-06-24 20:02:04,18.2
2017-06-24 20:32:03,17.6
2017-06-24 21:01:59,17.4
2017-06-24 21:32:04,17.0
2017-06-24 22:02:04,17.0
2017-06-24 22:32:04,17.5
2017-06-24 23:02:02,17.9
2017-06-24 23:32:02,17.8
2017-06-25 00:02:04,17.8
2017-06-25 00:32:03,16.7
2017-06-25 01:02:04,17.8
2017-06-25 01:32:02,19.6
2017-06-25 02:02:04,20.0
2017-06-25 02:32:04,20.2
2017-06-25 03:02:04,20.6
2017-06-25 03:32:03,20.8
2017-06-25 04:02:03,21.0
2017-06-25 04:32:02,21.2
2017-06-25 05:02:02,21.3
2017-06-25 05:32:03,21.5
2017-06-25 06:02:04,21.6
2017-06-25 06:32:03,21.7
2017-06-25 07:02:03,21.7
2017-06-25 07:32:04,21.6
2017-06-25 08:02:03,21.6
2017-06-25 08:32:03,21.6
2017-06-25 09:02:03,21.6
2017-06-25 09:32:03,21.7
2017-06-25 10:02:04,21.9
2017-06-25 10:32:03,22.2
2017-06-25 11:02:03,19.9
2017-06-25 11:32:02,17.9
2017-06-25 12:02:03,18.4
2017-06-25 12:32:03,18.5
2017-06-25 13:30:21,18.4
2017-06-25 14:23:34,18.8
2017-06-25 15:01:22,18.8
2017-06-25 15:31:22,18.5
2017-06-25 16:01:22,18.9
2017-06-25 16:31:22,18.7
2017-06-25 17:01:22,18.5
2017-06-25 17:31:23,18.4
2017-06-25 18:01:21,18.6
2017-06-25 18:31:23,18.0
2017-06-25 19:01:22,17.7
2017-06-25 19:31:23,20.4
2017-06-25 20:01:22,17.7
2017-06-25 20:31:23,17.5
2017-06-25 21:01:22,17.2
2017-06-25 21:31:19,17.1
2017-06-25 22:01:23,18.5
2017-06-25 22:31:22,18.1
2017-06-25 23:01:22,17.2
2017-06-25 23:31:22,16.7
2017-06-26 00:01:22,20.2
2017-06-26 00:31:23,20.5
2017-06-26 01:01:22,20.8
2017-06-26 01:31:21,21.0
2017-06-26 02:01:22,21.2
2017-06-26 02:31:22,21.3
2017-06-26 03:01:23,21.5
2017-06-26 03:31:22,21.5
2017-06-26 04:01:23,21.5
2017-06-26 04:31:22,21.6
2017-06-26 05:01:22,21.6
2017-06-26 05:31:23,21.6
2017-06-26 06:01:22,21.6
2017-06-26 06:31:23,21.7
2017-06-26 07:01:23,21.6
2017-06-26 07:31:23,21.2
2017-06-26 08:01:22,17.8
2017-06-26 08:31:22,20.4
2017-06-26 09:01:21,20.7
2017-06-26 09:31:23,21.0
2017-06-26 10:01:21,21.3
2017-06-26 10:31:23,21.3
2017-06-26 11:01:23,21.5
2017-06-26 11:31:23,21.5
2017-06-26 12:01:23,21.5
2017-06-26 12:31:22,21.6
2017-06-26 13:01:20,21.7
2017-06-26 13:31:19,21.7
2017-06-26 14:01:23,21.8
2017-06-26 14:31:22,21.8
2017-06-26 15:01:23,22.0
2017-06-26 15:31:22,22.1
2017-06-26 16:01:21,22.2
2017-06-26 16:31:22,22.3
2017-06-26 17:01:22,22.3
2017-06-26 17:31:22,22.3
2017-06-26 18:01:22,22.3
2017-06-26 18:31:22,22.6
2017-06-26 19:01:23,22.8
2017-06-26 19:31:23,23.1
2017-06-26 20:01:23,23.0
2017-06-26 20:31:22,22.5
2017-06-26 21:01:22,22.3
2017-06-26 21:31:22,22.1
2017-06-26 22:01:19,22.1
2017-06-26 22:47:08,22.4
2017-06-26 23:17:08,22.6
2017-06-26 23:47:08,22.5
2017-06-27 00:17:08,22.3
2017-06-27 00:47:07,22.6
2017-06-27 01:17:09,22.5
2017-06-27 01:47:02,22.2
2017-06-27 02:17:08,22.1
2017-06-27 02:47:08,22.1
2017-06-27 03:17:07,22.1
2017-06-27 03:47:06,22.1
2017-06-27 04:17:03,22.1
2017-06-27 04:47:08,22.1
2017-06-27 05:17:08,22.1
2017-06-27 05:47:07,22.1
2017-06-27 06:17:06,22.0
2017-06-27 06:47:05,21.9
2017-06-27 07:17:08,21.6
2017-06-27 07:47:08,18.0
2017-06-27 08:17:08,20.4
2017-06-27 08:47:07,20.8
2017-06-27 09:17:07,21.2
2017-06-27 09:47:07,21.4
2017-06-27 10:17:06,21.5
2017-06-27 10:47:06,21.6
2017-06-27 11:17:08,21.7
2017-06-27 11:47:08,21.7
2017-06-27 12:17:06,21.8
2017-06-27 12:47:08,21.9
2017-06-27 13:17:08,21.9
2017-06-27 13:47:08,21.9
2017-06-27 14:17:08,22.0
2017-06-27 14:47:07,22.0
2017-06-27 15:17:07,22.1
2017-06-27 15:47:08,22.1
2017-06-27 16:17:08,22.1
2017-06-27 16:47:08,22.0
2017-06-27 17:17:08,21.9
2017-06-27 17:47:09,21.9
2017-06-27 18:17:08,18.5
2017-06-27 18:47:08,17.9
2017-06-27 19:17:07,17.4
2017-06-27 19:47:07,17.9
2017-06-27 20:17:08,17.6
2017-06-27 20:47:08,17.7
2017-06-27 21:17:07,17.3
2017-06-27 21:47:08,17.7
2017-06-27 22:17:05,17.4
2017-06-27 22:47:09,17.3
2017-06-27 23:17:07,20.4
2017-06-27 23:47:06,20.7
2017-06-28 00:17:09,20.9
2017-06-28 00:47:07,21.1
2017-06-28 01:17:01,21.2
2017-06-28 01:47:08,21.3
2017-06-28 02:17:08,21.4
2017-06-28 02:47:09,21.4
2017-06-28 03:17:07,21.4
2017-06-28 03:47:08,21.4
2017-06-28 04:17:08,21.4
2017-06-28 04:47:07,21.4
2017-06-28 05:17:08,21.4
2017-06-28 05:47:07,21.5
2017-06-28 06:17:09,21.5
2017-06-28 06:47:05,21.5
2017-06-28 07:17:08,21.1
2017-06-28 07:47:08,20.9
2017-06-28 08:17:08,19.2
2017-06-28 08:47:09,20.7
2017-06-28 09:17:06,21.0
2017-06-28 09:47:08,21.2
2017-06-28 10:17:07,21.3
2017-06-28 10:47:08,21.3
2017-06-28 11:17:08,21.4
2017-06-28 11:47:08,21.4
2017-06-28 12:17:06,21.4
2017-06-28 12:47:09,21.5
2017-06-28 13:17:09,21.6
2017-06-28 13:47:08,21.7
2017-06-28 14:17:08,21.7
2017-06-28 14:47:08,21.8
2017-06-28 15:17:08,22.0
2017-06-28 15:47:09,22.1
2017-06-28 16:17:05,22.3
2017-06-28 16:47:08,20.6
2017-06-28 17:17:08,18.7
2017-06-28 17:47:07,18.9
2017-06-28 18:17:04,18.6
2017-06-28 18:47:07,18.4
2017-06-28 19:17:07,18.4
2017-06-28 19:47:07,18.6
2017-06-28 20:17:08,18.6
2017-06-28 20:47:08,20.5
2017-06-28 21:17:06,21.4
2017-06-28 21:47:08,18.2
2017-06-28 22:17:05,18.1
2017-06-28 22:47:05,17.6
2017-06-28 23:17:08,17.5
2017-06-28 23:47:07,17.4
